564	VANDALISM	"MALICIOUS MISCHIEF, BREAKING WINDOWS"	TARAVAL	-122.4815997	37.74284524
565	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	CENTRAL	-122.4004881	37.79587632
566	NON-CRIMINAL	FOUND PROPERTY	RICHMOND	-122.4415652	37.7855195
567	BURGLARY	"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY"	INGLESIDE	-122.410387	37.74509546
568	BURGLARY	"BURGLARY, HOT PROWL, UNLAWFUL ENTRY"	INGLESIDE	-122.410387	37.74509546
569	STOLEN PROPERTY	"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"	INGLESIDE	-122.410387	37.74509546
570	RECOVERED VEHICLE	RECOVERED VEHICLE - STOLEN OUTSIDE SF	NORTHERN	-122.4253004	37.77133828
571	ASSAULT	BATTERY	MISSION	-122.4075383	37.76578275
572	NON-CRIMINAL	LOST PROPERTY	SOUTHERN	-122.4070165	37.77739964
573	LARCENY/THEFT	PETTY THEFT OF PROPERTY	CENTRAL	-122.4090552	37.78719796
574	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	BAYVIEW	-122.3890333	37.73953465
575	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	TARAVAL	-122.4560713	37.71490486
576	BURGLARY	"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY"	MISSION	-122.4234176	37.76926647
577	ROBBERY	ROBBERY OF A RESIDENCE WITH A GUN	MISSION	-122.4207871	37.76905952
578	ASSAULT	BATTERY	MISSION	-122.4207871	37.76905952
579	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	INGLESIDE	-122.4593287	37.74048812
580	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	INGLESIDE	-122.4593287	37.74048812
581	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	BAYVIEW	-122.3945886	37.75242738
582	ASSAULT	BATTERY	MISSION	-122.4134529	37.75815146
583	WEAPON LAWS	EXHIBITING DEADLY WEAPON IN A THREATING MANNER	CENTRAL	-122.4040139	37.78975182
584	SUSPICIOUS OCC	INVESTIGATIVE DETENTION	CENTRAL	-122.4040139	37.78975182
585	OTHER OFFENSES	VIOLATION OF RESTRAINING ORDER	PARK	-122.4345586	37.77152765
586	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	INGLESIDE	-122.4403942	37.72428787
587	OTHER OFFENSES	MISCELLANEOUS STATE MISDEMEANOR	BAYVIEW	-122.3985958	37.75368415
588	VEHICLE THEFT	STOLEN AUTOMOBILE	MISSION	-122.4223106	37.76927858
589	NON-CRIMINAL	LOST PROPERTY	TARAVAL	-122.4893228	37.7536737
590	VEHICLE THEFT	STOLEN AUTOMOBILE	PARK	-122.4415593	37.76204869
591	ASSAULT	BATTERY	SOUTHERN	-122.3950625	37.78599306
592	FRAUD	FALSE ID TO PEACE OFFICER	MISSION	-122.4195157	37.76342923
593	ASSAULT	BATTERY	INGLESIDE	-122.445301	37.71201472
594	VEHICLE THEFT	STOLEN TRUCK	SOUTHERN	-122.4105412	37.77091306
595	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	NORTHERN	-122.4185406	37.78407619
596	LARCENY/THEFT	GRAND THEFT SHOPLIFTING	CENTRAL	-122.4058415	37.7877191
597	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	NORTHERN	-122.4210923	37.78499964
598	ROBBERY	ROBBERY ON THE STREET WITH A GUN	BAYVIEW	-122.3825559	37.72917326
599	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	NORTHERN	-122.4360645	37.80376411
600	ROBBERY	"ROBBERY, BODILY FORCE"	MISSION	-122.4182722	37.76190296
601	BURGLARY	"BURGLARY, FORCIBLE ENTRY"	BAYVIEW	-122.3793021	37.72651625
602	ASSAULT	BATTERY	CENTRAL	-122.4026094	37.80030582
603	VEHICLE THEFT	STOLEN MOTORCYCLE	CENTRAL	-122.4098045	37.79092861
604	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	CENTRAL	-122.4055754	37.79056413
605	DRUG/NARCOTIC	LOITERING WHERE NARCOTICS ARE SOLD/USED	TENDERLOIN	-122.4109552	37.78413995
606	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	SOUTHERN	-122.4034048	37.77542071
607	ASSAULT	BATTERY WITH SERIOUS INJURIES	TENDERLOIN	-122.4082707	37.78549414
608	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	NORTHERN	-122.4207137	37.79105457
609	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	MISSION	-122.4196718	37.76505012
610	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	SOUTHERN	-122.4231552	37.77064189
611	LARCENY/THEFT	GRAND THEFT FROM PERSON	SOUTHERN	-122.4243606	37.7709874
612	ASSAULT	BATTERY	SOUTHERN	-122.4038604	37.77981372
613	NON-CRIMINAL	LOST PROPERTY	MISSION	-122.4193604	37.7618358
614	BURGLARY	"BURGLARY, UNLAWFUL ENTRY"	TARAVAL	-122.4857015	37.76223256
615	OTHER OFFENSES	VIOLATION OF MUNICIPAL POLICE CODE	BAYVIEW	-122.390417	37.73559261
616	SUSPICIOUS OCC	INVESTIGATIVE DETENTION	INGLESIDE	-122.447125	37.72103059
617	TRESPASS	TRESPASSING	SOUTHERN	-122.4073827	37.78337164
618	NON-CRIMINAL	"STAY AWAY OR COURT ORDER, NON-DV RELATED"	SOUTHERN	-122.4073827	37.78337164
619	NON-CRIMINAL	LOST PROPERTY	SOUTHERN	-122.4076335	37.78418935
620	OTHER OFFENSES	FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY	PARK	-122.4614143	37.75560663
621	LARCENY/THEFT	GRAND THEFT FROM PERSON	CENTRAL	-122.4115188	37.7869409
622	VANDALISM	DAMAGE TO FIRE ALARM APPARATUS	CENTRAL	-122.400216	37.79480303
623	WARRANTS	ENROUTE TO ADULT AUTHORITY	CENTRAL	-122.400216	37.79480303
624	ASSAULT	BATTERY	TENDERLOIN	-122.413791	37.78383656
625	BURGLARY	"BURGLARY, VEHICLE (ARREST MADE)"	MISSION	-122.4241043	37.76478282
626	OTHER OFFENSES	POSSESSION OF BURGLARY TOOLS	MISSION	-122.4241043	37.76478282
627	NON-CRIMINAL	"CIVIL SIDEWALKS, BOOKING"	PARK	-122.449942	37.76967964
628	OTHER OFFENSES	TRAFFIC VIOLATION ARREST	BAYVIEW	-122.3894887	37.76043683
629	ASSAULT	BATTERY	SOUTHERN	-122.4080683	37.78399168
630	ASSAULT	AGGRAVATED ASSAULT WITH BODILY FORCE	PARK	-122.4507099	37.76952623
631	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	PARK	-122.4586388	37.76719994
632	VEHICLE THEFT	STOLEN AUTOMOBILE	PARK	-122.4390865	37.78200888
633	BURGLARY	"BURGLARY, ATTEMPTED FORCIBLE ENTRY"	SOUTHERN	-122.3923041	37.78259676
634	VEHICLE THEFT	STOLEN AUTOMOBILE	SOUTHERN	-122.4128266	37.77281156
635	ASSAULT	BATTERY OF A POLICE OFFICER	INGLESIDE	-122.4216445	37.74299701
636	ASSAULT	THREATS AGAINST LIFE	INGLESIDE	-122.4216445	37.74299701
637	NON-CRIMINAL	FOUND PROPERTY	INGLESIDE	-122.4101035	37.74217961
638	ASSAULT	BATTERY WITH SERIOUS INJURIES	MISSION	-122.4190589	37.75942275
639	RECOVERED VEHICLE	RECOVERED VEHICLE - STOLEN OUTSIDE SF	BAYVIEW	-122.3987481	37.71888022
640	NON-CRIMINAL	FOUND PROPERTY	RICHMOND	-122.4652118	37.77903975
641	VEHICLE THEFT	STOLEN AUTOMOBILE	INGLESIDE	-122.4296366	37.7265159
642	ASSAULT	BATTERY	RICHMOND	-122.5072977	37.77997885
643	NON-CRIMINAL	AIDED CASE	PARK	-122.4469333	37.7700062
644	ROBBERY	"ROBBERY, BODILY FORCE"	TARAVAL	-122.4661808	37.76217382
645	OTHER OFFENSES	TRAFFIC VIOLATION	TENDERLOIN	-122.4144332	37.78465763
646	NON-CRIMINAL	FOUND PROPERTY	TENDERLOIN	-122.4144332	37.78465763
647	DISORDERLY CONDUCT	MAINTAINING A PUBLIC NUISANCE AFTER NOTIFICATION	NORTHERN	-122.4216159	37.78237049
648	TRESPASS	LODGING WITHOUT PERMISSION	NORTHERN	-122.4216159	37.78237049
649	ASSAULT	BATTERY	BAYVIEW	-122.3926255	37.72928044
650	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	TENDERLOIN	-122.4078454	37.78509432
651	OTHER OFFENSES	TRAFFIC VIOLATION ARREST	INGLESIDE	-122.4350415	37.7262026
652	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	INGLESIDE	-122.4350415	37.7262026
653	OTHER OFFENSES	MISCELLANEOUS INVESTIGATION	INGLESIDE	-122.4350415	37.7262026
654	SUSPICIOUS OCC	INVESTIGATIVE DETENTION	RICHMOND	-122.48874	37.77610425
655	LARCENY/THEFT	GRAND THEFT PURSESNATCH	CENTRAL	-122.4078224	37.79766877
656	LARCENY/THEFT	GRAND THEFT FROM PERSON	CENTRAL	-122.4078224	37.79766877
657	NON-CRIMINAL	"CIVIL SIDEWALKS, WARNING"	PARK	-122.449942	37.76967964
658	FRAUD	"ACCESS CARD INFORMATION, THEFT OF"	CENTRAL	-122.4079245	37.79451753
659	ASSAULT	BATTERY	TARAVAL	-122.4692649	37.7592163
660	LARCENY/THEFT	PETTY THEFT BICYCLE	SOUTHERN	-122.3916864	37.77976889
661	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	SOUTHERN	-122.4004736	37.78502906
662	DISORDERLY CONDUCT	"DISTURBING THE PEACE, FIGHTING"	BAYVIEW	-122.3952108	37.7198977
663	ASSAULT	INFLICT INJURY ON COHABITEE	SOUTHERN	-122.4074744	37.77991167
664	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	TARAVAL	-122.4855955	37.7538935
665	OTHER OFFENSES	POSSESSION OF BURGLARY TOOLS	SOUTHERN	-122.4137529	37.77034628
666	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	SOUTHERN	-122.3998374	37.78221275
667	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	NORTHERN	-122.4329516	37.80505202
668	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	SOUTHERN	-122.4005044	37.78745133
669	ASSAULT	BATTERY	INGLESIDE	-122.4522897	37.72569336
670	DRUG/NARCOTIC	POSSESSION OF NARCOTICS PARAPHERNALIA	TENDERLOIN	-122.4148786	37.7826335
671	WARRANTS	WARRANT ARREST	TENDERLOIN	-122.4148786	37.7826335
672	OTHER OFFENSES	TRAFFIC VIOLATION ARREST	TENDERLOIN	-122.4148786	37.7826335
673	ASSAULT	BATTERY	RICHMOND	-122.4920946	37.77782215
674	OTHER OFFENSES	RESISTING ARREST	RICHMOND	-122.4777661	37.77286068
675	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	RICHMOND	-122.4777661	37.77286068
676	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	SOUTHERN	-122.4087403	37.77401599
677	ASSAULT	AGGRAVATED ASSAULT WITH A KNIFE	SOUTHERN	-122.4116098	37.77622099
678	VEHICLE THEFT	STOLEN TRUCK	MISSION	-122.4103641	37.75512167
679	ASSAULT	BATTERY	MISSION	-122.4356643	37.76231916
680	ASSAULT	BATTERY	CENTRAL	-122.3965564	37.79411691
681	RUNAWAY	RUNAWAY	BAYVIEW	-122.3958916	37.75723747
682	MISSING PERSON	MISSING JUVENILE	BAYVIEW	-122.3958916	37.75723747
683	MISSING PERSON	FOUND PERSON	BAYVIEW	-122.3958916	37.75723747
684	NON-CRIMINAL	FOUND PROPERTY	TARAVAL	-122.4745775	37.72862542
685	WARRANTS	WARRANT ARREST	SOUTHERN	-122.4236195	37.77171572
686	ASSAULT	BATTERY	SOUTHERN	-122.4052948	37.78630722
687	LARCENY/THEFT	GRAND THEFT OF PROPERTY	PARK	-122.4340461	37.77732928
688	STOLEN PROPERTY	RECEIVING STOLEN PROPERTY	INGLESIDE	-122.4374566	37.73158983
689	DRIVING UNDER THE INFLUENCE	DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL	INGLESIDE	-122.4374566	37.73158983
690	TRESPASS	TRESPASSING	TARAVAL	-122.4815997	37.74284524
691	ASSAULT	AGGRAVATED ASSAULT WITH A KNIFE	CENTRAL	-122.4145769	37.78947681
692	ASSAULT	ATTEMPTED HOMICIDE WITH A KNIFE	CENTRAL	-122.4145769	37.78947681
693	ASSAULT	INFLICT INJURY ON COHABITEE	CENTRAL	-122.4145769	37.78947681
694	ROBBERY	"ROBBERY, BODILY FORCE"	CENTRAL	-122.3997656	37.79225932
695	VEHICLE THEFT	STOLEN AUTOMOBILE	TARAVAL	-122.4517571	37.71573288
696	LARCENY/THEFT	PETTY THEFT OF PROPERTY	CENTRAL	-122.4172733	37.78614939
697	OTHER OFFENSES	FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY	CENTRAL	-122.4172733	37.78614939
698	FORGERY/COUNTERFEITING	"FORGERY, DRIVERS LICENSE OR ID-CARD"	CENTRAL	-122.4172733	37.78614939
699	STOLEN PROPERTY	"STOLEN ACCESS CARD, POSSESSION"	CENTRAL	-122.4172733	37.78614939
700	NON-CRIMINAL	FOUND PROPERTY	TARAVAL	-122.5091976	37.75932469
701	MISSING PERSON	MISSING ADULT	TENDERLOIN	-122.4103235	37.78512252
702	ASSAULT	INFLICT INJURY ON COHABITEE	TENDERLOIN	-122.4129705	37.78578838
703	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	INGLESIDE	-122.4313713	37.72196757
704	VEHICLE THEFT	STOLEN MOTORCYCLE	SOUTHERN	-122.3970324	37.78782467
705	ASSAULT	BATTERY	PARK	-122.4582208	37.7633124
706	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	MISSION	-122.4344574	37.76097661
707	OTHER OFFENSES	MISCELLANEOUS INVESTIGATION	TENDERLOIN	-122.4109552	37.78413995
708	NON-CRIMINAL	AIDED CASE -PROPERTY FOR DESTRUCTION	PARK	-122.4543301	37.76815301
709	BURGLARY	"BURGLARY OF RESIDENCE, FORCIBLE ENTRY"	NORTHERN	-122.4400195	37.79412345
710	ASSAULT	BATTERY	PARK	-122.4368514	37.7703426
711	MISSING PERSON	MISSING ADULT	RICHMOND	-122.4812434	37.77736536
712	MISSING PERSON	FOUND PERSON	RICHMOND	-122.4812434	37.77736536
713	NON-CRIMINAL	"CIVIL SIDEWALKS, CITATION"	CENTRAL	-122.4045938	37.79380238
714	NON-CRIMINAL	COURTESY REPORT	SOUTHERN	-122.3902343	37.78940327
715	NON-CRIMINAL	LOST PROPERTY	BAYVIEW	-122.3958103	37.7651891
716	ASSAULT	BATTERY	SOUTHERN	-122.4022947	37.78761749
717	VEHICLE THEFT	STOLEN AND RECOVERED VEHICLE	MISSION	-122.4209017	37.76497789
718	VEHICLE THEFT	STOLEN AUTOMOBILE	MISSION	-122.4209017	37.76497789
719	OTHER OFFENSES	FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY	NORTHERN	-122.4321162	37.78003044
720	SECONDARY CODES	ATM RELATED CRIME	NORTHERN	-122.4321162	37.78003044
721	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	SOUTHERN	-122.3941102	37.79125421
722	NON-CRIMINAL	FOUND PROPERTY	MISSION	-122.4193502	37.76101609
723	ASSAULT	THREATS AGAINST LIFE	TARAVAL	-122.4581899	37.72431647
724	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	TARAVAL	-122.4581899	37.72431647
725	ASSAULT	AGGRAVATED ASSAULT WITH A KNIFE	RICHMOND	-122.4451437	37.79027481
726	VEHICLE THEFT	STOLEN AUTOMOBILE	MISSION	-122.426155	37.75010878
727	BURGLARY	"BURGLARY, VEHICLE (ARREST MADE)"	SOUTHERN	-122.4087106	37.78097067
728	DRUG/NARCOTIC	POSSESSION OF MARIJUANA	SOUTHERN	-122.4087106	37.78097067
729	DRUG/NARCOTIC	POSSESSION OF METH-AMPHETAMINE	SOUTHERN	-122.4087106	37.78097067
730	OTHER OFFENSES	CONSPIRACY	SOUTHERN	-122.4087106	37.78097067
731	NON-CRIMINAL	LOST PROPERTY	MISSION	-122.4260796	37.76142678
732	ASSAULT	FALSE IMPRISONMENT	TARAVAL	-122.4663134	37.76308512
733	NON-CRIMINAL	"AIDED CASE, DOG BITE"	PARK	-122.4347479	37.77246291
734	SECONDARY CODES	DOMESTIC VIOLENCE	BAYVIEW	-122.3942976	37.75885065
735	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	BAYVIEW	-122.3942976	37.75885065
736	OTHER OFFENSES	MISCELLANEOUS INVESTIGATION	INGLESIDE	-122.4177204	37.71066123
737	DRUG/NARCOTIC	POSSESSION OF HEROIN FOR SALES	TENDERLOIN	-122.4115931	37.78305295
738	TRESPASS	TRESPASSING	PARK	-122.4480393	37.77511561
739	ASSAULT	BATTERY	BAYVIEW	-122.3895882	37.73795727
740	LARCENY/THEFT	GRAND THEFT SHOPLIFTING	CENTRAL	-122.4061818	37.78947651
741	ASSAULT	BATTERY	SOUTHERN	-122.4229248	37.77211585
742	VEHICLE THEFT	STOLEN AUTOMOBILE	CENTRAL	-122.4021896	37.79093729
743	LARCENY/THEFT	PETTY THEFT FROM A BUILDING	NORTHERN	-122.4363186	37.79692793
744	FRAUD	"CREDIT CARD, THEFT BY USE OF"	NORTHERN	-122.4363186	37.79692793
745	SUSPICIOUS OCC	INVESTIGATIVE DETENTION	BAYVIEW	-122.3976115	37.74535213
746	LARCENY/THEFT	GRAND THEFT FROM PERSON	TENDERLOIN	-122.4095237	37.7857603
747	OTHER OFFENSES	TRAFFIC VIOLATION ARREST	NORTHERN	-122.4171468	37.78144635
748	WEAPON LAWS	POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN	BAYVIEW	-122.3801338	37.73129623
749	ASSAULT	INFLICT INJURY ON COHABITEE	BAYVIEW	-122.3801338	37.73129623
750	NON-CRIMINAL	"CIVIL SIDEWALKS, CITATION"	NORTHERN	-122.4295222	37.76948678
751	VEHICLE THEFT	STOLEN AUTOMOBILE	TENDERLOIN	-122.4117783	37.78398056
752	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	NORTHERN	-122.4336222	37.80027029
753	VEHICLE THEFT	STOLEN AUTOMOBILE	NORTHERN	-122.441854	37.79920972
754	"SEX OFFENSES, FORCIBLE"	"FORCIBLE RAPE, BODILY FORCE"	SOUTHERN	-122.4113396	37.78127074
755	LARCENY/THEFT	GRAND THEFT PICKPOCKET	TENDERLOIN	-122.4063518	37.78603116
756	SECONDARY CODES	DOMESTIC VIOLENCE	NORTHERN	-122.4387233	37.80055836
757	OTHER OFFENSES	HARASSING PHONE CALLS	NORTHERN	-122.4387233	37.80055836
758	BURGLARY	"BURGLARY,RESIDENCE UNDER CONSTRT, UNLAWFUL ENTRY"	NORTHERN	-122.4434123	37.79465809
759	BURGLARY	"BURGLARY, FORCIBLE ENTRY"	SOUTHERN	-122.4203035	37.77089689
760	OTHER OFFENSES	MISCELLANEOUS INVESTIGATION	NORTHERN	-122.434475	37.78778948
761	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	CENTRAL	-122.4088993	37.80716206
762	BURGLARY	"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY"	RICHMOND	-122.4860859	37.78475058
763	LARCENY/THEFT	GRAND THEFT BICYCLE	CENTRAL	-122.4228577	37.80544404
764	BURGLARY	"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY"	TARAVAL	-122.4762238	37.75329815
765	ASSAULT	WILLFUL CRUELTY TO CHILD	RICHMOND	-122.4662047	37.77254054
766	VEHICLE THEFT	STOLEN MOTORCYCLE	BAYVIEW	-122.4069795	37.73956696
767	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	MISSION	-122.4286109	37.7632289
768	OTHER OFFENSES	INCIDENT ON SCHOOL GROUNDS	MISSION	-122.4286109	37.7632289
769	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	TENDERLOIN	-122.4101352	37.78418891
770	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	TENDERLOIN	-122.4101352	37.78418891
771	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	MISSION	-122.4339783	37.75089603
772	ASSAULT	"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP"	TARAVAL	-122.5015022	37.75966581
773	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	MISSION	-122.4427858	37.74660637
774	ASSAULT	BATTERY	TARAVAL	-122.4806534	37.73721705
775	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	NORTHERN	-122.4190624	37.79126354
776	DRUG/NARCOTIC	POSSESSION OF METH-AMPHETAMINE	NORTHERN	-122.4190624	37.79126354
777	DRUG/NARCOTIC	POSSESSION OF NARCOTICS PARAPHERNALIA	NORTHERN	-122.4190624	37.79126354
778	OTHER OFFENSES	PROBATION VIOLATION	NORTHERN	-122.4190624	37.79126354
779	MISSING PERSON	FOUND PERSON	INGLESIDE	-122.4149748	37.74187686
780	LARCENY/THEFT	PETTY THEFT FROM A BUILDING	SOUTHERN	-122.390001	37.78026565
781	FRAUD	"CREDIT CARD, THEFT BY USE OF"	SOUTHERN	-122.390001	37.78026565
782	FRAUD	"FALSE PRETENSES, PETTY THEFT"	CENTRAL	-122.3981877	37.79671489
783	OTHER OFFENSES	"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY"	MISSION	-122.430478	37.74834937
784	ASSAULT	BATTERY	NORTHERN	-122.4325154	37.78234964
785	OTHER OFFENSES	TRAFFIC VIOLATION	CENTRAL	-122.4022325	37.79843028
786	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	RICHMOND	-122.4601389	37.78313473
787	VEHICLE THEFT	STOLEN AUTOMOBILE	INGLESIDE	-122.417108	37.71225618
788	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	SOUTHERN	-122.4065085	37.78033132
789	ROBBERY	ROBBERY ON THE STREET WITH A GUN	MISSION	-122.4197295	37.74822137
790	ASSAULT	BATTERY	NORTHERN	-122.4176223	37.78377624
791	LARCENY/THEFT	PETTY THEFT OF PROPERTY	TARAVAL	-122.5019544	37.74194038
792	LARCENY/THEFT	GRAND THEFT FROM UNLOCKED AUTO	TARAVAL	-122.4765063	37.7161161
793	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	TARAVAL	-122.5012514	37.75405739
794	LARCENY/THEFT	GRAND THEFT FROM UNLOCKED AUTO	TARAVAL	-122.4754068	37.73932415
795	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	BAYVIEW	-122.3841566	37.75041615
796	LARCENY/THEFT	GRAND THEFT OF PROPERTY	BAYVIEW	-122.4022172	37.76615778
797	NON-CRIMINAL	LOST PROPERTY	RICHMOND	-122.4610627	37.78115805
798	LARCENY/THEFT	GRAND THEFT OF PROPERTY	TARAVAL	-122.4713563	37.74323774
799	NON-CRIMINAL	LOST PROPERTY	SOUTHERN	-122.4034048	37.77542071
800	NON-CRIMINAL	LOST PROPERTY	CENTRAL	-122.4043596	37.78827265
801	NON-CRIMINAL	LOST PROPERTY	CENTRAL	-122.3982667	37.79171485
802	NON-CRIMINAL	LOST PROPERTY	NORTHERN	-122.4227172	37.80062521
803	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	NORTHERN	-122.4326809	37.78282145
804	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	NORTHERN	-122.4324923	37.78188913
805	NON-CRIMINAL	LOST PROPERTY	SOUTHERN	-122.4034048	37.77542071
806	NON-CRIMINAL	LOST PROPERTY	TARAVAL	-122.4923165	37.74237373
807	LARCENY/THEFT	GRAND THEFT OF PROPERTY	SOUTHERN	-122.4113396	37.78127074
808	NON-CRIMINAL	LOST PROPERTY	TENDERLOIN	-122.4147438	37.77871926
809	LARCENY/THEFT	PETTY THEFT OF PROPERTY	SOUTHERN	-122.405834	37.77825481
810	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	SOUTHERN	-122.3987586	37.77656877
811	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	SOUTHERN	-122.4161853	37.77141103
812	LARCENY/THEFT	GRAND THEFT OF PROPERTY	TARAVAL	-122.4782782	37.72094516
813	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	INGLESIDE	-122.4205342	37.7401516
814	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	PARK	-122.4370756	37.779868
815	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	NORTHERN	-122.4203074	37.78869895
816	LARCENY/THEFT	PETTY THEFT OF PROPERTY	NORTHERN	-122.4206917	37.79057707
817	LARCENY/THEFT	PETTY THEFT OF PROPERTY	NORTHERN	-122.4330303	37.79734625
818	NON-CRIMINAL	LOST PROPERTY	SOUTHERN	-122.4013781	37.78926393
819	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	SOUTHERN	-122.3982616	37.78677876
820	NON-CRIMINAL	LOST PROPERTY	SOUTHERN	-122.4075459	37.78440118
821	NON-CRIMINAL	LOST PROPERTY	TARAVAL	-122.4661808	37.76217382
822	EMBEZZLEMENT	EMBEZZLEMENT (GENERAL)	SOUTHERN	-122.4034048	37.77542071
823	NON-CRIMINAL	CASE CLOSURE	SOUTHERN	-122.4034048	37.77542071
824	BURGLARY	"BURGLARY, VEHICLE (ARREST MADE)"	SOUTHERN	-122.4034048	37.77542071
825	LARCENY/THEFT	GRAND THEFT OF PROPERTY	SOUTHERN	-122.4034048	37.77542071
826	OTHER OFFENSES	PAROLE VIOLATION	SOUTHERN	-122.4034048	37.77542071
827	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	SOUTHERN	-122.4034048	37.77542071
828	OTHER OFFENSES	LOST/STOLEN LICENSE PLATE	PARK	-122.4582208	37.7633124
829	NON-CRIMINAL	"LICENSE PLATE, RECOVERED"	PARK	-122.4582208	37.7633124
830	DRUNKENNESS	UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE	CENTRAL	-122.4078434	37.79777736
831	WARRANTS	WARRANT ARREST	CENTRAL	-122.4078434	37.79777736
832	NON-CRIMINAL	LOST PROPERTY	CENTRAL	-122.4078434	37.79777736
833	WARRANTS	WARRANT ARREST	TENDERLOIN	-122.4155082	37.78165428
834	DRUG/NARCOTIC	POSSESSION OF MARIJUANA	TENDERLOIN	-122.4109552	37.78413995
835	DRUG/NARCOTIC	POSSESSION OF BASE/ROCK COCAINE FOR SALE	TENDERLOIN	-122.4109552	37.78413995
836	WARRANTS	POST RELEASE COMMUNITY SUPERVISION	TENDERLOIN	-122.4109552	37.78413995
837	NON-CRIMINAL	"STAY AWAY OR COURT ORDER, NON-DV RELATED"	TENDERLOIN	-122.4109552	37.78413995
838	BURGLARY	"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY"	NORTHERN	-122.4290187	37.7820855
839	STOLEN PROPERTY	"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"	NORTHERN	-122.4290187	37.7820855
840	OTHER OFFENSES	POSSESSION OF BURGLARY TOOLS	NORTHERN	-122.4290187	37.7820855
841	WARRANTS	ENROUTE TO PAROLE OFFICER	NORTHERN	-122.4290187	37.7820855
